OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddressNo,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
ORD201112,2023-10-13,C76929,Desk,1,356.81,563,Online,Delivered,TRK80694400,1,WINTER15,Instagram,356.81
ORD201113,2023-03-19,C52914,Desk,4,209.99,168,Cash,Delivered,TRK80819053,8,NONE,Google,839.96
ORD201114,2023-03-16,C55164,Tablet,3,659.88,609,Gift Card,Cancelled,TRK79610967,3,NONE,Google,1979.64
ORD201115,2025-06-20,C70426,Laptop,2,336.32,562,Online,Returned,TRK89687816,3,NONE,Google,672.64
ORD201116,2023-10-14,C69149,Printer,2,531.49,562,Credit Card,Delivered,TRK61265132,7,WINTER15,Facebook,1062.98
ORD201117,2024-05-20,C78684,Chair,3,588.44,858,Gift Card,Shipped,TRK95779073,8,WINTER15,Google,1765.32
ORD201118,2024-05-24,C58168,Phone,3,251.48,359,Credit Card,Returned,TRK99102265,4,NONE,Email,754.44
ORD201119,2024-11-24,C99024,Laptop,1,684.65,250,Credit Card,Delivered,TRK24675988,1,FREESHIP,Email,684.65
ORD201120,2025-05-10,C22919,Tablet,1,195.86,267,Online,Pending,TRK82416295,3,NONE,Facebook,195.86
ORD201121,2023-05-28,C98354,Phone,3,50.34,393,Gift Card,Returned,TRK43070888,3,FREESHIP,Instagram,151.02
ORD201122,2023-06-07,C38840,Monitor,5,678.19,766,Online,Returned,TRK32496970,8,NONE,Facebook,3390.95
ORD201123,2023-04-14,C68936,Tablet,3,554.25,843,Debit Card,Shipped,TRK73163634,6,WINTER15,Referral,1662.75
ORD201124,2023-05-09,C33744,Chair,4,576.87,888,Gift Card,Returned,TRK40245983,5,NONE,Instagram,2307.48
ORD201125,2023-10-16,C23555,Desk,4,408.36,156,Gift Card,Cancelled,TRK67210247,4,FREESHIP,Referral,1633.44
ORD201126,2024-07-22,C34337,Phone,5,190.11,325,Cash,Delivered,TRK36195559,7,SAVE10,Google,950.55
ORD201127,2025-03-15,C69396,Printer,3,602.75,920,Credit Card,Shipped,TRK33155049,6,SAVE10,Email,1808.25
ORD201128,2023-08-17,C49198,Monitor,3,646.79,447,Cash,Cancelled,TRK10883354,5,WINTER15,Google,1940.37
ORD201129,2023-06-11,C43911,Chair,4,418.71,239,Cash,Pending,TRK37495481,8,FREESHIP,Instagram,1674.84
ORD201130,2025-02-16,C24347,Laptop,2,323.45,533,Credit Card,Returned,TRK27233265,5,FREESHIP,Instagram,646.9
ORD201131,2024-07-18,C21043,Phone,1,694.5,195,Credit Card,Pending,TRK41691086,3,WINTER15,Facebook,694.5
ORD201132,2024-12-02,C58858,Chair,2,337.32,948,Credit Card,Cancelled,TRK30406357,4,SAVE10,Email,674.64
ORD201133,2024-04-09,C20670,Printer,2,467.91,432,Gift Card,Returned,TRK76731303,5,WINTER15,Facebook,935.82
ORD201134,2024-06-08,C90993,Desk,4,38.28,950,Debit Card,Cancelled,TRK53964711,4,WINTER15,Facebook,153.12
ORD201135,2023-12-28,C11473,Printer,2,73.41,562,Online,Shipped,TRK97793275,2,SAVE10,Google,146.82
ORD201136,2023-09-24,C71899,Tablet,3,668.33,799,Gift Card,Pending,TRK34856025,4,WINTER15,Facebook,2004.99
ORD201137,2024-07-29,C48577,Printer,4,410.21,841,Cash,Pending,TRK59911645,5,WINTER15,Instagram,1640.84
ORD201138,2023-12-18,C13100,Desk,4,294.41,188,Debit Card,Pending,TRK55565668,4,NONE,Instagram,1177.64
ORD201139,2025-03-01,C70659,Chair,3,501.82,568,Gift Card,Cancelled,TRK28290825,4,FREESHIP,Email,1505.46
ORD201140,2024-06-24,C49838,Printer,2,552.83,904,Credit Card,Cancelled,TRK38297718,3,NONE,Referral,1105.66
ORD201141,2025-02-16,C11998,Chair,3,498.66,382,Cash,Cancelled,TRK26707221,6,NONE,Email,1495.98
ORD201142,2024-08-23,C23405,Phone,4,695.1,484,Debit Card,Returned,TRK83678708,8,NONE,Email,2780.4
ORD201143,2023-04-03,C41132,Chair,1,381.61,114,Debit Card,Pending,TRK51040137,5,NONE,Email,381.61
ORD201144,2023-02-16,C88463,Desk,5,507.94,292,Online,Cancelled,TRK88749996,9,NONE,Facebook,2539.7
ORD201145,2025-05-12,C28152,Desk,3,571.53,821,Debit Card,Delivered,TRK59642814,6,FREESHIP,Facebook,1714.59
ORD201146,2024-10-03,C36383,Monitor,5,421.44,286,Cash,Pending,TRK93336357,5,SAVE10,Instagram,2107.2
ORD201147,2025-01-02,C19759,Chair,2,588.3,234,Online,Pending,TRK22515454,2,FREESHIP,Email,1176.6
ORD201148,2024-06-25,C54886,Phone,1,355.15,442,Cash,Returned,TRK66241930,2,SAVE10,Email,355.15
ORD201149,2024-07-25,C27305,Chair,2,695.29,957,Credit Card,Pending,TRK28789916,6,FREESHIP,Instagram,1390.58
ORD201150,2023-02-20,C17921,Desk,4,302.65,119,Credit Card,Cancelled,TRK79291524,8,SAVE10,Referral,1210.6
ORD201151,2023-01-29,C94381,Chair,2,608.04,962,Cash,Cancelled,TRK69804304,4,NONE,Google,1216.08
ORD201152,2023-11-09,C25162,Tablet,2,344.18,533,Credit Card,Shipped,TRK42183078,7,NONE,Referral,688.36
ORD201153,2024-12-16,C98317,Monitor,4,696.71,276,Debit Card,Shipped,TRK37172138,4,NONE,Instagram,2786.84
ORD201154,2025-06-11,C53631,Monitor,3,198.63,593,Cash,Pending,TRK67589167,8,SAVE10,Instagram,595.89
ORD201155,2023-08-13,C41478,Printer,4,534.57,667,Credit Card,Delivered,TRK62068126,6,FREESHIP,Facebook,2138.28
ORD201156,2023-07-19,C20512,Laptop,4,690.78,980,Credit Card,Shipped,TRK98234737,9,NONE,Referral,2763.12
ORD201157,2024-05-29,C25841,Monitor,3,301.55,242,Debit Card,Delivered,TRK21451375,5,FREESHIP,Google,904.65
ORD201158,2023-04-20,C82781,Monitor,4,27.42,661,Debit Card,Pending,TRK20605418,4,SAVE10,Referral,109.68
ORD201159,2024-02-23,C66112,Desk,4,466.7,874,Debit Card,Returned,TRK60955607,8,NONE,Instagram,1866.8
ORD201160,2024-09-04,C40466,Desk,1,541.64,449,Debit Card,Shipped,TRK70255168,5,SAVE10,Email,541.64
ORD201161,2023-10-16,C32570,Phone,1,11.39,826,Cash,Cancelled,TRK35969968,6,WINTER15,Email,11.39
ORD201162,2025-03-11,C29405,Phone,2,224.37,251,Debit Card,Delivered,TRK33125798,3,WINTER15,Referral,448.74
ORD201163,2024-06-11,C30643,Laptop,3,306.29,966,Credit Card,Returned,TRK19477485,7,WINTER15,Instagram,918.87
ORD201164,2024-01-08,C65890,Tablet,5,315.57,340,Debit Card,Delivered,TRK64530489,6,WINTER15,Email,1577.85
ORD201165,2023-07-14,C36992,Chair,3,223.79,617,Debit Card,Pending,TRK63460217,3,NONE,Google,671.37
ORD201166,2023-07-31,C95568,Chair,3,324.47,971,Cash,Delivered,TRK37075292,4,WINTER15,Email,973.41
ORD201167,2023-10-17,C17966,Printer,2,92.87,360,Credit Card,Pending,TRK31169396,5,FREESHIP,Facebook,185.74
ORD201168,2023-04-08,C89559,Laptop,2,331.42,297,Credit Card,Delivered,TRK82838108,6,WINTER15,Google,662.84
ORD201169,2024-12-23,C15849,Chair,1,525.43,643,Cash,Cancelled,TRK26794546,2,SAVE10,Instagram,525.43
ORD201170,2023-08-03,C94257,Printer,2,697.19,762,Cash,Returned,TRK40220743,7,FREESHIP,Email,1394.38
ORD201171,2023-08-28,C39911,Phone,4,518.4,699,Credit Card,Delivered,TRK80431998,7,SAVE10,Facebook,2073.6
ORD201172,2025-02-04,C28828,Desk,3,131.96,745,Credit Card,Pending,TRK32550359,8,NONE,Instagram,395.88
ORD201173,2024-10-04,C82921,Monitor,1,208.36,703,Online,Shipped,TRK31079911,4,FREESHIP,Email,208.36
ORD201174,2023-11-27,C50159,Printer,3,222.34,105,Credit Card,Returned,TRK53737452,5,WINTER15,Email,667.02
ORD201175,2024-09-10,C62512,Printer,3,91.74,368,Debit Card,Returned,TRK24139954,8,FREESHIP,Referral,275.22
ORD201176,2023-08-13,C39260,Tablet,2,213.83,374,Debit Card,Cancelled,TRK55587314,2,WINTER15,Email,427.66
ORD201177,2023-04-27,C23917,Printer,1,127.55,433,Cash,Shipped,TRK44434536,3,SAVE10,Referral,127.55
ORD201178,2024-09-08,C65107,Monitor,1,70.24,456,Credit Card,Cancelled,TRK10261578,4,FREESHIP,Google,70.24
ORD201179,2023-01-08,C84630,Laptop,5,518.55,907,Credit Card,Cancelled,TRK48054997,6,WINTER15,Instagram,2592.75
ORD201180,2023-10-31,C42235,Chair,4,298.36,722,Debit Card,Pending,TRK49379882,8,FREESHIP,Google,1193.44
ORD201181,2023-07-27,C70246,Desk,3,158.74,293,Online,Pending,TRK45708320,7,FREESHIP,Instagram,476.22
ORD201182,2025-06-14,C18473,Chair,2,420.29,700,Gift Card,Returned,TRK97834202,3,SAVE10,Google,840.58
ORD201183,2023-04-05,C12607,Desk,1,281.52,460,Gift Card,Shipped,TRK83653396,6,WINTER15,Referral,281.52
ORD201184,2023-09-27,C10222,Laptop,1,204.08,979,Gift Card,Returned,TRK86297895,4,NONE,Google,204.08
ORD201185,2024-07-08,C77344,Chair,1,343.31,777,Gift Card,Returned,TRK20605055,6,SAVE10,Google,343.31
ORD201186,2023-11-18,C65497,Monitor,1,163.32,676,Cash,Shipped,TRK83702761,6,WINTER15,Facebook,163.32
ORD201187,2024-03-13,C26340,Desk,2,184.6,562,Gift Card,Delivered,TRK59962703,7,WINTER15,Email,369.2
ORD201188,2023-10-07,C75619,Printer,2,371.29,924,Gift Card,Shipped,TRK23086941,5,WINTER15,Facebook,742.58
ORD201189,2024-08-17,C96136,Tablet,5,389.22,149,Cash,Cancelled,TRK60856682,7,NONE,Referral,1946.1
ORD201190,2025-06-08,C46886,Desk,3,616.39,754,Credit Card,Shipped,TRK82791646,6,FREESHIP,Instagram,1849.17
ORD201191,2025-02-10,C44148,Desk,4,376.43,809,Gift Card,Pending,TRK67872709,5,WINTER15,Instagram,1505.72
ORD201192,2024-02-28,C72007,Chair,3,432.85,999,Online,Pending,TRK16240916,4,NONE,Instagram,1298.55
ORD201193,2025-06-16,C45104,Tablet,1,687.89,348,Cash,Returned,TRK38559816,1,FREESHIP,Email,687.89
ORD201194,2023-11-19,C29885,Printer,3,189.44,725,Cash,Pending,TRK62067865,4,FREESHIP,Email,568.32
ORD201195,2024-06-20,C21126,Desk,1,107.04,392,Credit Card,Cancelled,TRK38009181,6,FREESHIP,Google,107.04
ORD201196,2024-03-04,C20095,Monitor,2,662.53,778,Online,Cancelled,TRK69207593,5,NONE,Facebook,1325.06
ORD201197,2023-07-13,C79674,Tablet,2,436.84,275,Online,Delivered,TRK88039356,2,FREESHIP,Instagram,873.68
ORD201198,2024-08-22,C64753,Chair,4,262.52,509,Debit Card,Cancelled,TRK71683331,4,WINTER15,Instagram,1050.08
ORD201199,2023-06-11,C57502,Tablet,4,560.58,201,Gift Card,Returned,TRK51116746,6,SAVE10,Referral,2242.32
